reflector_ip,ip_version,description,country_code,country_name,region,sub_region
200.2.185.23,4,gov.sr,SR,Suriname,Americas,Latin America and the Caribbean
200.2.162.34,4,Ookla Speedtest server: parbo.speedtest.sr,SR,Suriname,Americas,Latin America and the Caribbean
168.195.218.176,4,rekenkamer.sr,SR,Suriname,Americas,Latin America and the Caribbean
