reflector_ip,ip_version,description,country_code,country_name,region,sub_region
129.232.136.225,4,12onbrecher.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
197.189.219.116,4,1stopshop.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
196.22.132.106,4,42onsonneblom.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
197.221.14.41,4,4everproperties.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
196.38.163.251,4,abbotts.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
5.135.78.246,4,ablehumanmotion.com,ZA,South Africa,Africa,Sub-Saharan Africa
129.232.136.182,4,absoluteablutions.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
197.242.153.7,4,absoluteenergy.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
197.189.237.170,4,adcorpblu.com,ZA,South Africa,Africa,Sub-Saharan Africa
41.76.108.182,4,adendorff.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
160.119.252.105,4,admobiblog.com.ng,ZA,South Africa,Africa,Sub-Saharan Africa
196.40.97.150,4,adscity.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
102.67.141.129,4,africa-plus.com,ZA,South Africa,Africa,Sub-Saharan Africa
41.203.16.58,4,africajobboard.com,ZA,South Africa,Africa,Sub-Saharan Africa
129.232.136.14,4,africanofilter.org,ZA,South Africa,Africa,Sub-Saharan Africa
154.0.160.166,4,africastay.com,ZA,South Africa,Africa,Sub-Saharan Africa
197.221.2.61,4,afrigrit.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
164.160.91.17,4,afriten.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
154.0.174.72,4,agaccountants.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
129.232.213.109,4,agribank.co.zw,ZA,South Africa,Africa,Sub-Saharan Africa
41.185.65.152,4,agriorbit.com,ZA,South Africa,Africa,Sub-Saharan Africa
41.204.200.87,4,airagents.co.za,ZA,South Africa,Africa,Sub-Saharan Africa
41.203.18.177,4,airsafaris269.com,ZA,South Africa,Africa,Sub-Saharan Africa
129.232.138.187,4,alfredduma.gov.za,ZA,South Africa,Africa,Sub-Saharan Africa
