reflector_ip,ip_version,description,country_code,country_name,region,sub_region
149.56.251.42,4,2626.ca,BR,Brazil,Americas,Latin America and the Caribbean
168.0.134.69,4,abeifa.com,BR,Brazil,Americas,Latin America and the Caribbean
198.50.128.239,4,accountbot.io,BR,Brazil,Americas,Latin America and the Caribbean
107.190.136.114,4,actualizateya.com.co,BR,Brazil,Americas,Latin America and the Caribbean
174.142.164.220,4,adnpais.com,BR,Brazil,Americas,Latin America and the Caribbean
74.91.25.149,4,affpub.com,BR,Brazil,Americas,Latin America and the Caribbean
199.191.57.182,4,alagoasweb.com,BR,Brazil,Americas,Latin America and the Caribbean
74.63.252.254,4,albaladnews.net,BR,Brazil,Americas,Latin America and the Caribbean
209.126.100.229,4,alkuwaityah.com,BR,Brazil,Americas,Latin America and the Caribbean
69.162.123.54,4,allup.com.br,BR,Brazil,Americas,Latin America and the Caribbean
69.162.113.187,4,alshahidonline.net,BR,Brazil,Americas,Latin America and the Caribbean
104.122.238.220,4,altrarunning.com,BR,Brazil,Americas,Latin America and the Caribbean
177.234.154.90,4,amandaastral.com.br,BR,Brazil,Americas,Latin America and the Caribbean
69.162.86.46,4,ammonnews.net,BR,Brazil,Americas,Latin America and the Caribbean
64.31.1.166,4,anisfagun.com,BR,Brazil,Americas,Latin America and the Caribbean
18.229.49.158,4,asimov.cl,BR,Brazil,Americas,Latin America and the Caribbean
198.136.59.203,4,aumpram.org.br,BR,Brazil,Americas,Latin America and the Caribbean
69.167.187.169,4,automotivetouchup.com,BR,Brazil,Americas,Latin America and the Caribbean
142.44.216.168,4,bamwx.com,BR,Brazil,Americas,Latin America and the Caribbean
34.95.153.235,4,batitienda.com,BR,Brazil,Americas,Latin America and the Caribbean
69.162.107.138,4,bdautocars.com,BR,Brazil,Americas,Latin America and the Caribbean
35.247.250.126,4,bims.app,BR,Brazil,Americas,Latin America and the Caribbean
66.22.29.17,4,bolsadesantiago.com,BR,Brazil,Americas,Latin America and the Caribbean
216.245.221.174,4,bonaotv.com,BR,Brazil,Americas,Latin America and the Caribbean
170.80.190.10,4,brasileirinhas.com,BR,Brazil,Americas,Latin America and the Caribbean
149.56.238.60,4,builtwith.com,BR,Brazil,Americas,Latin America and the Caribbean
34.95.245.205,4,caffeinearmy.com.br,BR,Brazil,Americas,Latin America and the Caribbean
177.234.149.82,4,camaramilagres.ce.gov.br,BR,Brazil,Americas,Latin America and the Caribbean
177.85.99.51,4,caminhodafe.com.br,BR,Brazil,Americas,Latin America and the Caribbean
188.165.79.246,4,cannabis-home.gr,BR,Brazil,Americas,Latin America and the Caribbean
149.56.238.244,4,casem-acmse.org,BR,Brazil,Americas,Latin America and the Caribbean
149.56.238.246,4,cegepoutaouais.qc.ca,BR,Brazil,Americas,Latin America and the Caribbean
216.244.65.162,4,centuryagroabs.com,BR,Brazil,Americas,Latin America and the Caribbean
51.79.32.131,4,cepral.coop,BR,Brazil,Americas,Latin America and the Caribbean
69.167.187.118,4,childrenslearningadventure.com,BR,Brazil,Americas,Latin America and the Caribbean
216.245.221.34,4,chullostravelperu.com,BR,Brazil,Americas,Latin America and the Caribbean
184.95.46.196,4,citycolors.com,BR,Brazil,Americas,Latin America and the Caribbean
64.31.22.50,4,cityuniversity.edu.bd,BR,Brazil,Americas,Latin America and the Caribbean
107.161.183.10,4,clubeben.com.br,BR,Brazil,Americas,Latin America and the Caribbean
54.233.119.235,4,connectsa.com.br,BR,Brazil,Americas,Latin America and the Caribbean
54.233.147.96,4,connectsa.com.br,BR,Brazil,Americas,Latin America and the Caribbean
201.49.110.124,4,costaesmeraldatrading.com.br,BR,Brazil,Americas,Latin America and the Caribbean
149.56.232.129,4,crack4sure.com,BR,Brazil,Americas,Latin America and the Caribbean
185.213.81.32,4,creamespeed.com,BR,Brazil,Americas,Latin America and the Caribbean
67.227.164.102,4,cricketbetting.net,BR,Brazil,Americas,Latin America and the Caribbean
168.138.226.242,4,crosshost.com.br,BR,Brazil,Americas,Latin America and the Caribbean
216.144.248.83,4,cryptodividendos.com,BR,Brazil,Americas,Latin America and the Caribbean
177.234.152.2,4,cryptohorse.me,BR,Brazil,Americas,Latin America and the Caribbean
149.56.43.78,4,csaballoons.com,BR,Brazil,Americas,Latin America and the Caribbean
198.50.250.224,4,curry.com,BR,Brazil,Americas,Latin America and the Caribbean
158.69.42.167,4,delhiponics.com,BR,Brazil,Americas,Latin America and the Caribbean
35.198.47.45,4,dermasthetic.com,BR,Brazil,Americas,Latin America and the Caribbean
190.89.238.106,4,diariodorio.com,BR,Brazil,Americas,Latin America and the Caribbean
190.89.238.77,4,diariodorio.com,BR,Brazil,Americas,Latin America and the Caribbean
177.234.157.111,4,digifesta.com,BR,Brazil,Americas,Latin America and the Caribbean
63.143.61.22,4,digitzmedia.com,BR,Brazil,Americas,Latin America and the Caribbean
52.67.165.7,4,distrito.pe,BR,Brazil,Americas,Latin America and the Caribbean
54.233.76.165,4,distrito.pe,BR,Brazil,Americas,Latin America and the Caribbean
206.221.191.151,4,dopdf.com,BR,Brazil,Americas,Latin America and the Caribbean
181.214.156.71,4,drmover.com,BR,Brazil,Americas,Latin America and the Caribbean
149.56.232.130,4,dumpscollection.com,BR,Brazil,Americas,Latin America and the Caribbean
34.95.209.203,4,durallanta.com,BR,Brazil,Americas,Latin America and the Caribbean
35.199.104.13,4,edescomayoristadecolombia.com,BR,Brazil,Americas,Latin America and the Caribbean
54.207.241.20,4,edifito.com,BR,Brazil,Americas,Latin America and the Caribbean
67.227.212.208,4,eg-server.com,BR,Brazil,Americas,Latin America and the Caribbean
177.234.144.114,4,empiresx.com,BR,Brazil,Americas,Latin America and the Caribbean
23.251.127.185,4,enorth.com.cn,BR,Brazil,Americas,Latin America and the Caribbean
139.99.215.210,4,enterprisecybersecure.org.au,BR,Brazil,Americas,Latin America and the Caribbean
34.95.181.215,4,eseit.edu.co,BR,Brazil,Americas,Latin America and the Caribbean
200.130.16.19,4,evg.gov.br,BR,Brazil,Americas,Latin America and the Caribbean
177.234.157.134,4,fandc.co.za,BR,Brazil,Americas,Latin America and the Caribbean
45.231.133.101,4,fernandosantiago.com.br,BR,Brazil,Americas,Latin America and the Caribbean
186.225.58.227,4,fiema.org.br,BR,Brazil,Americas,Latin America and the Caribbean
45.164.92.154,4,furgaoibipora.com.br,BR,Brazil,Americas,Latin America and the Caribbean
54.232.244.34,4,getblue.io,BR,Brazil,Americas,Latin America and the Caribbean
51.254.147.160,4,gilane-ma.ir,BR,Brazil,Americas,Latin America and the Caribbean
167.114.188.132,4,goldcoders.com,BR,Brazil,Americas,Latin America and the Caribbean
177.234.157.201,4,guiafacillagos.com.br,BR,Brazil,Americas,Latin America and the Caribbean
179.0.170.207,4,guiavegano.com,BR,Brazil,Americas,Latin America and the Caribbean
66.70.204.222,4,gwatt.online,BR,Brazil,Americas,Latin America and the Caribbean
200.221.194.32,4,hcor.com.br,BR,Brazil,Americas,Latin America and the Caribbean
54.207.30.79,4,healicom.com,BR,Brazil,Americas,Latin America and the Caribbean
198.50.168.243,4,hinditsolution.com,BR,Brazil,Americas,Latin America and the Caribbean
170.82.173.10,4,holistix.com.br,BR,Brazil,Americas,Latin America and the Caribbean
170.82.174.10,4,holistix.com.br,BR,Brazil,Americas,Latin America and the Caribbean
158.69.175.129,4,homemadeandyummy.com,BR,Brazil,Americas,Latin America and the Caribbean
35.199.106.36,4,honda.cl,BR,Brazil,Americas,Latin America and the Caribbean
158.69.136.198,4,hostingseguro.co,BR,Brazil,Americas,Latin America and the Caribbean
69.162.109.251,4,iceagefarmer.com,BR,Brazil,Americas,Latin America and the Caribbean
34.95.223.146,4,ideasmda.cl,BR,Brazil,Americas,Latin America and the Caribbean
35.247.248.147,4,implementos.cl,BR,Brazil,Americas,Latin America and the Caribbean
167.114.51.193,4,inbarc.com.ar,BR,Brazil,Americas,Latin America and the Caribbean
177.53.143.56,4,incasilcarrocerias.com.br,BR,Brazil,Americas,Latin America and the Caribbean
138.118.173.28,4,institutoinfor.com.br,BR,Brazil,Americas,Latin America and the Caribbean
187.49.37.170,4,intelectools.com.br,BR,Brazil,Americas,Latin America and the Caribbean
192.99.106.129,4,ireceiptz.com,BR,Brazil,Americas,Latin America and the Caribbean
35.198.54.199,4,isiete.cl,BR,Brazil,Americas,Latin America and the Caribbean
216.144.240.54,4,japancandystore.com,BR,Brazil,Americas,Latin America and the Caribbean
177.234.145.197,4,jsdirectory.com,BR,Brazil,Americas,Latin America and the Caribbean
74.63.197.50,4,kashfulsupershop.com,BR,Brazil,Americas,Latin America and the Caribbean
159.8.4.98,4,l2divine.com,BR,Brazil,Americas,Latin America and the Caribbean
108.163.245.130,4,lakeplace.com,BR,Brazil,Americas,Latin America and the Caribbean
179.107.46.228,4,lance.com.br,BR,Brazil,Americas,Latin America and the Caribbean
174.142.164.192,4,landingmedia.ca,BR,Brazil,Americas,Latin America and the Caribbean
158.69.175.128,4,leftbraincraftbrain.com,BR,Brazil,Americas,Latin America and the Caribbean
138.118.173.52,4,letscloud.io,BR,Brazil,Americas,Latin America and the Caribbean
200.219.229.43,4,lformolo.com.br,BR,Brazil,Americas,Latin America and the Caribbean
35.198.28.71,4,liquidos.cl,BR,Brazil,Americas,Latin America and the Caribbean
63.143.61.21,4,madeeasy.com.pk,BR,Brazil,Americas,Latin America and the Caribbean
63.143.36.26,4,mccrectt2020.in,BR,Brazil,Americas,Latin America and the Caribbean
69.64.34.204,4,mdig.com.br,BR,Brazil,Americas,Latin America and the Caribbean
169.45.94.235,4,megacurioso.com.br,BR,Brazil,Americas,Latin America and the Caribbean
169.45.94.238,4,megacurioso.com.br,BR,Brazil,Americas,Latin America and the Caribbean
