reflector_ip,ip_version,description,country_code,country_name,region,sub_region
202.86.149.20,4,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,Asia,Eastern Asia
202.175.45.2,4,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,Asia,Eastern Asia
202.86.191.50,4,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,Asia,Eastern Asia
125.31.3.60,4,forumchinaplp.org.mo,MO,Macao,Asia,Eastern Asia
202.86.130.194,4,library.gov.mo,MO,Macao,Asia,Eastern Asia
103.233.190.41,4,macaubusreg.com,MO,Macao,Asia,Eastern Asia
103.233.191.143,4,tdm.com.mo,MO,Macao,Asia,Eastern Asia
