reflector_ip,ip_version,description,country_code,country_name,region,sub_region
150.95.25.186,4,1168group.com,TH,Thailand,Asia,South-eastern Asia
103.80.48.24,4,12kshop.com,TH,Thailand,Asia,South-eastern Asia
203.170.129.85,4,1belief.com,TH,Thailand,Asia,South-eastern Asia
103.58.149.191,4,454mediahouse.com,TH,Thailand,Asia,South-eastern Asia
103.22.180.219,4,4mogathailand.com,TH,Thailand,Asia,South-eastern Asia
103.253.72.156,4,7homezen.com,TH,Thailand,Asia,South-eastern Asia
203.170.129.119,4,911drugstore.com,TH,Thailand,Asia,South-eastern Asia
119.59.104.11,4,99thai.com,TH,Thailand,Asia,South-eastern Asia
27.254.41.147,4,99wat.com,TH,Thailand,Asia,South-eastern Asia
27.254.62.239,4,9carthai.com,TH,Thailand,Asia,South-eastern Asia
103.86.48.214,4,9oog.com,TH,Thailand,Asia,South-eastern Asia
150.95.26.29,4,9sats.com,TH,Thailand,Asia,South-eastern Asia
150.95.26.68,4,accesstrade.in.th,TH,Thailand,Asia,South-eastern Asia
202.6.18.29,4,accomasia.co.th,TH,Thailand,Asia,South-eastern Asia
203.62.152.37,4,act.ac.th,TH,Thailand,Asia,South-eastern Asia
103.233.193.12,4,addnine.com,TH,Thailand,Asia,South-eastern Asia
203.170.190.137,4,advertisingonline.ml,TH,Thailand,Asia,South-eastern Asia
202.129.205.9,4,ahousesriracha.com,TH,Thailand,Asia,South-eastern Asia
119.59.104.30,4,ainalai.go.th,TH,Thailand,Asia,South-eastern Asia
122.155.168.10,4,aisfibre-netsim.com,TH,Thailand,Asia,South-eastern Asia
203.156.118.24,4,alive.in.th,TH,Thailand,Asia,South-eastern Asia
103.246.18.30,4,allabout.in.th,TH,Thailand,Asia,South-eastern Asia
43.229.77.122,4,alphafiretech.com,TH,Thailand,Asia,South-eastern Asia
27.254.152.181,4,aluzat.com,TH,Thailand,Asia,South-eastern Asia
203.170.190.140,4,amarante.clinic,TH,Thailand,Asia,South-eastern Asia
203.159.127.99,4,amarintv.com,TH,Thailand,Asia,South-eastern Asia
58.82.139.132,4,amnuaysilpa.ac.th,TH,Thailand,Asia,South-eastern Asia
150.107.31.47,4,ananindustry.com,TH,Thailand,Asia,South-eastern Asia
202.129.205.32,4,andamansystem.com,TH,Thailand,Asia,South-eastern Asia
27.254.82.204,4,aosoft.co.th,TH,Thailand,Asia,South-eastern Asia
122.155.171.148,4,apartmentplus9.com,TH,Thailand,Asia,South-eastern Asia
119.59.103.189,4,apd.co.th,TH,Thailand,Asia,South-eastern Asia
119.59.120.33,4,apilotclub.com,TH,Thailand,Asia,South-eastern Asia
203.170.190.164,4,aquaplus.co.th,TH,Thailand,Asia,South-eastern Asia
27.254.83.225,4,aquatech.co.th,TH,Thailand,Asia,South-eastern Asia
202.170.123.138,4,asa.or.th,TH,Thailand,Asia,South-eastern Asia
203.144.162.29,4,atc.ac.th,TH,Thailand,Asia,South-eastern Asia
122.155.167.48,4,athomeshop.net,TH,Thailand,Asia,South-eastern Asia
163.44.198.58,4,atimedesign.com,TH,Thailand,Asia,South-eastern Asia
103.30.127.14,4,atitaclinic.com,TH,Thailand,Asia,South-eastern Asia
203.154.66.154,4,atmindgroup.com,TH,Thailand,Asia,South-eastern Asia
119.59.120.29,4,autodoorteam.com,TH,Thailand,Asia,South-eastern Asia
27.254.77.155,4,autoinfo.co.th,TH,Thailand,Asia,South-eastern Asia
116.204.180.118,4,autolifethailand.tv,TH,Thailand,Asia,South-eastern Asia
103.246.18.12,4,autoslidedoor.com,TH,Thailand,Asia,South-eastern Asia
150.95.22.178,4,autospeed2.com,TH,Thailand,Asia,South-eastern Asia
103.86.50.249,4,autotirechecking.com,TH,Thailand,Asia,South-eastern Asia
