reflector_ip,ip_version,description,country_code,country_name,region,sub_region
91.212.89.50,4,adliya.uz,UZ,Uzbekistan,Asia,Central Asia
185.8.212.220,4,agrobank.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.136.40,4,ahost.uz,UZ,Uzbekistan,Asia,Central Asia
80.80.218.159,4,alfainvest.uz,UZ,Uzbekistan,Asia,Central Asia
91.234.218.52,4,allplay.uz,UZ,Uzbekistan,Asia,Central Asia
195.158.1.130,4,aloqabank.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.139.168,4,altech.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.46,4,arboblar.uz,UZ,Uzbekistan,Asia,Central Asia
80.80.218.166,4,artelgroup.org,UZ,Uzbekistan,Asia,Central Asia
185.8.212.121,4,avon-gloriya.uz,UZ,Uzbekistan,Asia,Central Asia
94.158.48.2,4,bct.uz,UZ,Uzbekistan,Asia,Central Asia
83.221.163.201,4,bringo.uz,UZ,Uzbekistan,Asia,Central Asia
188.130.162.100,4,buxdpi.uz,UZ,Uzbekistan,Asia,Central Asia
62.209.129.34,4,cambridgeonline.uz,UZ,Uzbekistan,Asia,Central Asia
91.188.128.18,4,cargo.uz,UZ,Uzbekistan,Asia,Central Asia
84.54.115.70,4,cawater-info.net,UZ,Uzbekistan,Asia,Central Asia
195.158.29.137,4,championat.asia,UZ,Uzbekistan,Asia,Central Asia
195.158.3.162,4,cvv-union.at,UZ,Uzbekistan,Asia,Central Asia
62.209.128.119,4,depouzbekistan.uz,UZ,Uzbekistan,Asia,Central Asia
217.30.169.185,4,domtut.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.136.153,4,dunyo.info,UZ,Uzbekistan,Asia,Central Asia
185.8.212.244,4,e-osgo.uz,UZ,Uzbekistan,Asia,Central Asia
185.74.7.84,4,egov.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.28,4,ek.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.54,4,ermak.uz,UZ,Uzbekistan,Asia,Central Asia
83.221.180.197,4,faktura.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.55,4,guldu.uz,UZ,Uzbekistan,Asia,Central Asia
80.80.218.205,4,hordiq.uz,UZ,Uzbekistan,Asia,Central Asia
89.236.218.25,4,hunar.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.9,4,id.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.68,4,interbrands.uz,UZ,Uzbekistan,Asia,Central Asia
185.74.7.10,4,islom.uz,UZ,Uzbekistan,Asia,Central Asia
91.90.216.66,4,itv.uz,UZ,Uzbekistan,Asia,Central Asia
80.80.218.230,4,jahonadabiyoti.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.51,4,jizzax.uz,UZ,Uzbekistan,Asia,Central Asia
84.54.82.163,4,kasaba.uz,UZ,Uzbekistan,Asia,Central Asia
81.95.225.156,4,kinoman.uz,UZ,Uzbekistan,Asia,Central Asia
185.74.7.11,4,kitoblardunyosi.uz,UZ,Uzbekistan,Asia,Central Asia
188.130.162.33,4,kliniki.uz,UZ,Uzbekistan,Asia,Central Asia
213.230.64.46,4,lex.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.139.151,4,magscale.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.137.3,4,mdis.uz,UZ,Uzbekistan,Asia,Central Asia
46.8.35.215,4,medhubsystems.uz,UZ,Uzbekistan,Asia,Central Asia
46.8.35.50,4,mediabay.uz,UZ,Uzbekistan,Asia,Central Asia
188.130.162.10,4,melbook.uz,UZ,Uzbekistan,Asia,Central Asia
217.29.116.229,4,mnogo.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.136.76,4,multibank.uz,UZ,Uzbekistan,Asia,Central Asia
178.218.207.133,4,nod32.uz,UZ,Uzbekistan,Asia,Central Asia
83.69.139.158,4,norma.uz,UZ,Uzbekistan,Asia,Central Asia
213.230.125.229,4,notarialpalata.uz,UZ,Uzbekistan,Asia,Central Asia
185.8.212.160,4,oak.uz,UZ,Uzbekistan,Asia,Central Asia
62.209.128.105,4,oaofoton.uz,UZ,Uzbekistan,Asia,Central Asia
80.80.209.206,4,Ookla Speedtest server: speedtest.tps.uz,UZ,Uzbekistan,Asia,Central Asia
217.30.170.143,4,osonapteka.uz,UZ,Uzbekistan,Asia,Central Asia
195.158.28.124,4,payme.uz,UZ,Uzbekistan,Asia,Central Asia
185.8.212.47,4,paymo.uz,UZ,Uzbekistan,Asia,Central Asia
188.130.162.2,4,paynet.uz,UZ,Uzbekistan,Asia,Central Asia
84.54.74.198,4,pochta.uz,UZ,Uzbekistan,Asia,Central Asia
94.158.54.163,4,policliniki.uz,UZ,Uzbekistan,Asia,Central Asia
213.230.96.104,4,qarshidu.uz,UZ,Uzbekistan,Asia,Central Asia
91.212.89.48,4,sanepid.uz,UZ,Uzbekistan,Asia,Central Asia
89.236.216.227,4,smartpos.uz,UZ,Uzbekistan,Asia,Central Asia
94.158.54.29,4,softline.uz,UZ,Uzbekistan,Asia,Central Asia
84.54.74.77,4,ssv.uz,UZ,Uzbekistan,Asia,Central Asia
185.74.7.250,4,stat.uz,UZ,Uzbekistan,Asia,Central Asia
176.96.243.100,4,stelladiurna.uz,UZ,Uzbekistan,Asia,Central Asia
