reflector_ip,ip_version,description,country_code,country_name,region,sub_region
185.53.100.50,4,agstudiohost.com,AL,Albania,Europe,Southern Europe
217.24.255.134,4,Albtelecom Sh.a.,AL,Albania,Europe,Southern Europe
185.71.180.3,4,asp.gov.al,AL,Albania,Europe,Southern Europe
79.106.102.130,4,billa.al,AL,Albania,Europe,Southern Europe
134.0.63.148,4,dogana.gov.al,AL,Albania,Europe,Southern Europe
31.171.154.196,4,ehea.info,AL,Albania,Europe,Southern Europe
46.183.123.124,4,faxweb.al,AL,Albania,Europe,Southern Europe
185.237.18.2,4,geo.edu.al,AL,Albania,Europe,Southern Europe
185.53.100.77,4,iregister.al,AL,Albania,Europe,Southern Europe
185.53.100.11,4,javanews.al,AL,Albania,Europe,Southern Europe
217.73.131.2,4,medical.al,AL,Albania,Europe,Southern Europe
185.158.1.108,4,officesolution.al,AL,Albania,Europe,Southern Europe
217.24.243.246,4,Ookla Speedtest server: durres.albtelecom.al,AL,Albania,Europe,Southern Europe
80.91.123.11,4,Ookla Speedtest server: speedtest.abissnet.al,AL,Albania,Europe,Southern Europe
130.0.24.4,4,Ookla Speedtest server: speedtest.ibc.al,AL,Albania,Europe,Southern Europe
95.107.129.71,4,Ookla Speedtest server: speedtest.tring.al,AL,Albania,Europe,Southern Europe
217.24.243.122,4,Ookla Speedtest server: tirana.albtelecom.al,AL,Albania,Europe,Southern Europe
80.91.126.4,4,urdhrimjekeve.org.al,AL,Albania,Europe,Southern Europe
185.53.100.180,4,ust.edu.al,AL,Albania,Europe,Southern Europe
