reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
103.153.227.38,4,-95352,Ookla Speedtest Server: serv13.a2jdata.com,IN,Asia,Southern Asia,India,Haryana,,Ballabgarh
