reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
207.50.89.245,4,-4,Ookla Speedtest Server 69078: JCVL-SPEEDTEST-02.BRIGHTSPEED.COM,US,Americas,Northern America,United States of America,Arkansas,,Jacksonville
207.50.89.247,4,0,Ookla Speedtest Server 69078: JCVL-SPEEDTEST-02.BRIGHTSPEED.COM,US,Americas,Northern America,United States of America,Arkansas,,Jacksonville
