reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
76.118.41.47,4,5,DNS Server: c-76-118-41-47.hsd1.ma.comcast.net,US,Americas,Northern America,United States of America,Massachusetts,,Brookline
96.67.55.151,4,13,surriel.com,US,Americas,Northern America,United States of America,Massachusetts,,Brookline
