reflector_ip,ip_version,description,country_code,country_name,region,sub_region
186.121.243.146,4,agetic.gob.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
186.121.205.51,4,bcb.gob.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.75.160.22,4,cnc.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.58.72.105,4,comteco.com.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.119.196.2,4,cre.com.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
190.186.18.138,4,empacarexpress.com.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.105.134.18,4,fundempresa.org.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.75.160.18,4,ibnorca.org,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
170.82.244.41,4,impuestos.gob.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.87.100.18,4,Ookla Speedtest server: test.entelnet.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.7.160.59,4,scielo.org.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
177.222.57.67,4,sicoes.gob.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.87.146.67,4,sicoes.gob.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.87.146.83,4,sigma.gob.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
51.161.6.43,4,the9jafresh.com,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
181.115.147.162,4,uatf.edu.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
200.7.161.56,4,umsa.bo,BO,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean
