reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
185.231.12.243,4,9864,DNS Server: 185-231-12-243.mediasystem-tdi.pl,PL,Europe,Eastern Europe,Poland,Lublin,,Radzyń Podlaski
