reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
45.177.184.200,4,-15,Ookla Speedtest Server 64885: americasnetfibra.com.br,BR,Americas,Latin America and the Caribbean,Brazil,Rio Grande do Sul,,Capão do Leão
45.177.184.196,4,290956,Ookla Speedtest Server 65189: velocimetro.holz.net.br,BR,Americas,Latin America and the Caribbean,Brazil,Rio Grande do Sul,,Capão do Leão
