reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
175.199.67.164,4,6,allofoodlab.shop,KR,Asia,Eastern Asia,South Korea,Gyeongsangnam-do,,Changwon
118.218.136.62,4,-104,yoonlife.co.kr,KR,Asia,Eastern Asia,South Korea,Gyeongsangnam-do,,Changwon
