reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
103.170.176.8,4,219,Ookla Speedtest Server 63134: speedtest.sundarambroadband.in,IN,Asia,Southern Asia,India,West Bengal,,Memāri
