reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
62.28.65.186,4,-2136545554,DNS Server: static-wan-bl3-65-186.rev.webside.pt,PT,Europe,Southern Europe,Portugal,Lisbon,,Pontinha
