reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
176.240.234.22,4,-3,Ookla Speedtest Server 69160: st-tekirdagcorlu-1.turksatkablo.com.tr,TR,Asia,Western Asia,Turkey,Tekirdağ,,Çorlu
