reflector_ip,ip_version,offset,description,country_code,region,sub_region,country_name,sub_division_1,sub_division_2,city
91.26.11.233,4,-3,fuerstenfeldbruck.de,DE,Europe,Western Europe,Germany,Bavaria,,Fürstenfeldbruck
