reflector_ip,ip_version,offset,description,country_code,country_name,region,sub_region
103.130.153.10,4,6,freepressreleasedb.com,MY,Malaysia,Asia,South-eastern Asia
185.93.164.203,4,44,friedchillies.com,MY,Malaysia,Asia,South-eastern Asia
154.23.147.118,4,5,fsboowners.com,MY,Malaysia,Asia,South-eastern Asia
113.23.215.103,4,740,gamudaland.com.my,MY,Malaysia,Asia,South-eastern Asia
103.10.78.50,4,12,ganudenu.net,MY,Malaysia,Asia,South-eastern Asia
103.246.205.242,4,8,genting.com,MY,Malaysia,Asia,South-eastern Asia
111.90.139.180,4,2795,ghotel.com.my,MY,Malaysia,Asia,South-eastern Asia
43.228.246.11,4,515,giant.com.my,MY,Malaysia,Asia,South-eastern Asia
113.23.212.191,4,-1,gisbtraining.com,MY,Malaysia,Asia,South-eastern Asia
43.252.214.181,4,2247,globalart.world,MY,Malaysia,Asia,South-eastern Asia
110.4.45.213,4,-1288,gogreenonline.net,MY,Malaysia,Asia,South-eastern Asia
103.8.27.86,4,23,goon.edu.my,MY,Malaysia,Asia,South-eastern Asia
101.99.88.60,4,439,haloatan.shop,MY,Malaysia,Asia,South-eastern Asia
124.217.241.240,4,1892,haveugotahyla.com,MY,Malaysia,Asia,South-eastern Asia
111.90.133.200,4,1177,hening.com.my,MY,Malaysia,Asia,South-eastern Asia
185.93.164.201,4,5,hk-taxi.com,MY,Malaysia,Asia,South-eastern Asia
192.95.62.125,4,25,homeschoolcreations.net,MY,Malaysia,Asia,South-eastern Asia
103.18.246.182,4,850,hrasiamedia.com,MY,Malaysia,Asia,South-eastern Asia
103.18.247.18,4,1428,hrdf.com.my,MY,Malaysia,Asia,South-eastern Asia
103.27.73.70,4,11,iamm.org.my,MY,Malaysia,Asia,South-eastern Asia
110.4.45.142,4,19,ideas.org.my,MY,Malaysia,Asia,South-eastern Asia
202.188.163.239,4,5,ilearnfromcloud.com,MY,Malaysia,Asia,South-eastern Asia
103.191.76.50,4,14,infosyarikat.com,MY,Malaysia,Asia,South-eastern Asia
